SMILES,CYP3A4,SP-4,VP-7,SP-3,VP-3,WTPT-1,ATSp3,SP-1,ETA_Eta_L,nBondsS,VP-2,SP-7,SP-2,VP-1,ETA_Beta_s,CrippenMR,VP-5,VP-0,ATSp2,ETA_Alpha,ATSp1
Cc1c(O)ccc2cc(ccc12)c3ccc(O)cc3,0,5.695126032,0.545435177,7.374682667,3.461183335,39.00210265,2171.811364,9.147867046,3.51571,27,4.692477406,2.325516644,8.43076927,6.167298275,11,82.342,1.59121398,10.59057961,1538.880169,9.16666,1303.861564
COc1c(O)ccc2cc(ccc12)c3ccc(O)cc3,0,6.222897879,0.545915936,7.554017602,3.35435466,41.03099814,2202.677936,9.685871848,3.61062,28,4.600725697,2.506854996,8.643755415,6.27967071,12,82.5688,1.622858963,10.9988279,1561.603908,9.49999,1321.23677
Oc1ccc(cc1)c2ccc3c(c(O)ccc3c2)[N+](=O)[O-],0,6.590665557,0.5586201,7.72302181,3.451611803,42.86927377,2256.587046,10.05855065,3.45386,25,4.690368364,2.641416854,9.393019719,6.3095268,12.75,83.2346,1.633812643,10.70593469,1587.758237,9.73332,1333.002906
Oc1ccc(c(F)c1)c2ccc3cc(O)ccc3c2,0,5.93814232,0.472865255,7.019142804,3.087498524,39.00678537,2000.724307,9.131030293,3.30093,24,4.410381984,2.213927312,8.570878481,5.850297447,11.25,75.6906,1.497582164,9.968544087,1422.496606,8.95237,1202.556417
CCC1=N[C@@H]([C@@H](N1)c2ccc(O)cc2)c3ccc(OCCN4CCCCC4)cc3,1,8.423104826,0.992209322,10.45070381,5.866417267,59.84326969,3149.49413,14.22467799,8.03899,56,7.907523078,3.364170987,12.30908445,10.79964838,18.5,117.5417,3.013885115,17.18024602,2304.561143,13.86666,1983.775778
Oc1ccc2C(N(CCc2c1)c3ccccc3)c4ccc(cc4)N5CCN6CCCCC6C5,1,11.42784074,2.025189092,13.02604962,7.854014291,69.76148302,4772.183286,16.25915283,8.78354,62,9.787718551,5.644338624,14.61141215,12.48584192,21.5,136.447,4.797136702,19.23571918,3295.854901,16.03333,2731.309841
CC1CN(CCN1C)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5ccccc5,1,10.10735704,1.517836573,12.08454414,6.976355927,64.61218552,4364.513255,15.09735679,7.57048,57,8.931773369,4.82846974,13.76136356,11.28592973,20,129.327,3.829189501,18.40729206,3021.6455,15.03333,2518.086717
CCN1CCN(CC1C)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5ccccc5,1,10.62517686,1.620037796,12.35770388,7.187944551,66.6332494,4488.511518,15.63536159,8.12534,60,9.079755463,5.028362863,13.95240762,11.86205068,20.5,133.944,3.893412353,19.11439884,3115.440382,15.53333,2600.63632
CCC1CN(CCN1C)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5ccccc5,1,10.53890384,1.608384283,12.37321927,7.265031062,66.634907,4499.365141,15.63536159,8.12103,60,9.1448238,4.994250951,13.95240762,11.82393453,20.5,133.944,4.001792185,19.11439884,3122.660801,15.53333,2605.901508
CN1CCN(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5ccccc5,1,9.84728577,1.44956629,11.5063194,6.51995124,62.76236693,4151.147339,14.68667319,7.1392,54,8.446452901,4.703769543,13.25361551,10.85836005,19.5,124.732,3.689207737,17.53704857,2886.580047,14.53333,2407.621181
CN1CCC(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5ccccc5,1,9.84728577,1.574733317,11.5063194,6.884874031,62.76236693,4192.50442,14.68667319,7.59151,55,8.80881288,4.703769543,13.25361551,11.10746943,18.75,124.494,4.000033119,17.66718524,2916.795094,14.63333,2432.710828
CN1CCC(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5ccc(F)cc5,1,9.998982056,1.5826628,11.917003,6.955306633,64.62097934,4246.421682,15.08052004,7.73089,55,8.949680501,4.813442036,13.87547733,11.20713527,19.5,123.7438,4.017323216,17.96779945,2939.822257,14.91904,2445.565402
CN1CCC(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5cccc(F)c5,1,10.15486467,1.582309931,11.83344623,6.93688115,64.62032663,4251.341435,15.08052004,7.73089,55,8.953134825,4.828751799,13.88738271,11.20713527,19.5,123.7438,4.017136007,17.96779945,2943.130611,14.91904,2447.222768
CN1CCC(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5cccc(O)c5,1,10.15486467,1.588221476,11.83344623,6.958417921,64.62032663,4308.154066,15.08052004,7.74487,56,8.993115824,4.828751799,13.88738271,11.24175983,19.5,125.7348,4.029541045,18.03704857,2983.632409,14.96666,2483.009383
CN1CCN(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5cccc(O)c5,1,10.15486467,1.463054449,11.83344623,6.593495129,64.62032663,4266.761222,15.08052004,7.29256,55,8.630755845,4.828751799,13.88738271,10.99265045,20.25,125.9728,3.718715662,17.90691189,2953.39982,14.86666,2457.907923
CC(C)N1CCN(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5cccc(O)c5,1,10.6806481,1.683681188,12.53223833,7.134777167,68.48037146,4539.541007,15.99120364,8.2427,61,9.457196734,5.254132591,14.78630759,11.95833628,21.25,135.1848,3.847619099,19.48426216,3149.065246,15.86666,2628.708555
CC(C)CN1CCN(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5cccc(O)c5,1,10.95960253,1.728613228,12.4690821,7.085856561,70.48975914,4598.353385,16.47436689,8.7348,64,10.02193494,5.301121896,15.27778551,12.42461345,21.75,139.7538,4.094803014,20.19136895,3208.731408,16.36666,2688.444033
Oc1cccc(c1)N2CCc3cc(O)ccc3C2c4ccc(cc4)N5CCN(CC6CC6)CC5,1,11.00004264,1.752527859,12.7392592,7.38715537,70.95255835,4550.598362,16.63616293,8.8966,63,10.07146377,5.334813604,15.32731433,12.58640949,22.25,137.6398,4.246052422,19.60558251,3233.817121,16.36666,2680.256723
Oc1cccc(c1)N2CCc3cc(O)ccc3C2c4ccc(cc4)N5CCN(CC5)C6CCCC6,1,11.91418057,1.960942151,13.65592587,8.245573674,73.43775539,4899.453573,17.15299968,9.42959,66,10.30172924,5.655661111,15.58682736,13.12013232,22.75,142.3048,4.425475532,20.31268929,3395.226768,16.86666,2819.958823
Oc1cccc(c1)N2CCc3cc(O)ccc3C2c4ccc(cc4)N5CCN(CC5)C6CCCCC6,1,12.09095726,2.090041595,13.90592587,8.495573674,75.55453663,5005.259231,17.65299968,9.92959,69,10.65528263,5.822327778,15.94038075,13.62013232,23.25,146.9218,5.037847967,21.01979607,3487.452899,17.36666,2906.823104
Oc1ccc2c(c1)sc3c4ccccc4n(Cc5ccc(OCCN6CCCCCC6)cc5)c23,1,11.57667455,2.208667658,13.10755467,8.170831275,71.77646236,5210.901669,16.75915283,8.46247,59,10.36401494,6.00321176,15.00603303,13.14358035,21.75,141.696,4.89271029,20.18944794,3534.87658,16.79999,2907.946428
Oc1ccc2c(c1)sc3c4cc(O)ccc4n(Cc5ccc(OCCN6CCCCCC6)cc5)c23,1,11.7974621,2.236130216,13.44997345,8.246918008,73.62782072,5347.163333,17.15299968,8.61582,60,10.54831788,6.221287334,15.63980023,13.27787075,22.5,146.8088,4.945031244,20.55931127,3609.216512,17.13332,2962.706536
CN(C)CCOc1ccc(Cn2c3ccccc3c4sc5cc(O)ccc5c24)cc1,1,10.0436562,1.937755654,11.30191178,6.603133807,62.65874613,4732.599847,14.59735679,6.22324,48,8.911436514,5.516061136,13.54229065,10.905552,19.25,125.342,3.912591153,17.94680725,3150.061069,14.79999,2570.615455
CN(C)CCOc1ccc(Cn2c3ccc(O)cc3c4sc5cc(O)ccc5c24)cc1,1,10.26444376,1.965218212,11.64433056,6.67922054,64.51010398,4868.841529,14.99120364,6.3766,49,9.095739458,5.73413671,14.17605784,11.0398424,20,130.4548,3.964912106,18.31667058,3224.392026,15.13332,2625.369517
CCN(CC)CCOc1ccc(Cn2c3ccccc3c4sc5cc(O)ccc5c24)cc1,1,10.62100647,1.994466339,12.28751034,7.366575168,66.66162874,4905.975197,15.67336639,7.33295,54,9.135043311,5.682727803,13.83096578,12.05779391,20.25,134.576,4.014953227,19.36102082,3299.699644,15.79999,2710.791222
CCN(CC)CCOc1ccc(Cn2c3ccc(O)cc3c4sc5cc(O)ccc5c24)cc1,1,10.84179403,2.021928897,12.62992912,7.442661901,68.51298686,5042.230386,16.06721324,7.48631,55,9.319346256,5.900803376,14.46473298,12.19208431,21,139.6888,4.067274181,19.73088414,3374.03666,16.13332,2765.549389
Oc1ccc2c(c1)sc3c4ccccc4n(Cc5ccc(OCCN6CCOCC6)cc5)c23,1,11.39989785,2.063265128,12.85755467,7.57585283,69.70907834,5041.931447,16.25915283,7.46432,54,9.562173811,5.901149687,14.65247964,12.22093061,21.75,134.047,4.43357634,19.18348267,3383.607847,16.13332,2763.074828
Oc1ccc2c(c1)sc3c4cc(O)ccc4n(Cc5ccc(OCCN6CCOCC6)cc5)c23,1,11.62068541,2.090727686,13.19997345,7.651939563,71.56043668,5178.187094,16.65299968,7.61768,55,9.746476755,6.119225261,15.28624684,12.35522101,22.5,139.1598,4.485897293,19.55334599,3457.945057,16.46665,2817.833053
Oc1ccc2c(c1)sc3c4ccccc4n(Cc5ccc(OCCN6CCCCC6)cc5)c23,1,11.39989785,2.129610717,12.85755467,7.920831275,69.70907834,5108.927547,16.25915283,7.96247,56,10.01046155,5.901149687,14.65247964,12.64358035,21.25,137.079,4.76771029,19.48234116,3440.665661,16.29999,2817.02473
Oc1ccc2c(c1)sc3c4cc(O)ccc4n(Cc5ccc(OCCN6CCCCC6)cc5)c23,1,11.62068541,2.157073275,13.19997345,7.996918008,71.56043668,5245.185405,16.65299968,8.11582,57,10.19476449,6.119225261,15.28624684,12.77787075,22,142.1918,4.820031244,19.85220449,3515.003855,16.63332,2871.783627
Oc1ccc2c(c1)sc3c4ccccc4n(Cc5ccc(OCCN6CCCC6)cc5)c23,1,11.22312115,2.050553775,12.60755467,7.670831275,67.59514365,5019.050786,15.75915283,7.46247,53,9.656908156,5.799087615,14.29892625,12.14358035,20.75,132.462,4.293368641,18.77523438,3358.169046,15.79999,2737.660394
Oc1ccc2c(c1)sc3c4cc(O)ccc4n(Cc5ccc(OCCN6CCCC6)cc5)c23,1,11.44390871,2.078016333,12.94997345,7.746918008,69.44650192,5155.304864,16.15299968,7.61582,54,9.8412111,6.017163188,14.93269345,12.27787075,21.5,137.5748,4.345689595,19.1450977,3432.505517,16.13332,2792.41809
Oc1ccc(cc1)c2ccc3cc(O)ccc3n2,0,5.345569738,0.401667871,6.642969116,2.835848505,37.15959481,1840.302565,8.720346691,3.07836,23,4.120369837,2.123983409,8.03146765,5.61451187,11,74.8528,1.34637066,9.537793209,1329.379109,8.56666,1134.677741
Oc1ccc(cc1)c2ccc3c(Cl)c(O)ccc3n2,0,5.695126032,0.481603634,7.374682667,3.345443254,39.00210265,2155.501812,9.147867046,3.32235,23,4.586687167,2.325516644,8.43076927,6.104108311,11.75,79.8628,1.464178967,10.59433636,1530.617281,9.28095,1296.344389
Oc1ccc(cc1)c2ccc3c(Br)c(O)ccc3n2,0,5.695126032,0.555886069,7.374682667,3.781625956,39.00210265,2305.198808,9.147867046,3.49229,23,5.001720964,2.325516644,8.43076927,6.519142107,11.5,82.5528,1.591138511,11.42440395,1636.987323,9.89999,1388.698629
Oc1ccc(cc1)c2cc(Cl)c3cc(O)ccc3n2,0,5.756749828,0.475473731,7.048405351,3.217563658,38.99905523,2179.821899,9.131030293,3.32049,23,4.644845162,2.267689226,8.570878481,6.098125246,11.75,79.8628,1.573713555,10.59433636,1546.281356,9.28095,1308.058394
Oc1ccc2nc(cc(Cl)c2c1)c3ccc(O)c(F)c3,0,6.016821096,0.490759806,7.626630089,3.297940205,40.84887888,2239.720122,9.541713896,3.46172,23,4.764161881,2.468117684,9.078626525,6.20377415,12.5,79.5366,1.590001277,10.89495056,1573.102453,9.56666,1322.853786
Oc1ccc(cc1)c2cc(Br)c3cc(O)ccc3n2,0,5.756749828,0.553203037,7.048405351,3.560941981,38.99905523,2338.536176,9.131030293,3.49099,23,5.091981934,2.267689226,8.570878481,6.513159043,11.5,82.5528,1.788839881,11.42440395,1659.452039,9.89999,1406.00773
Oc1ccc2nc(cc(Br)c2c1)c3ccc(O)c(F)c3,0,6.016821096,0.573687656,7.626630089,3.641318528,40.84887888,2398.98556,9.541713896,3.63222,23,5.211298653,2.468117684,9.078626525,6.618807946,12.25,82.2266,1.805127603,11.72501816,1686.493811,10.1857,1420.908398
Oc1ccc2nc(cc(Br)c2c1)c3cc(F)c(O)c(F)c3,0,6.425832272,0.59187423,8.132097636,3.710531572,42.6916072,2458.614647,9.952397498,3.77345,23,5.333606905,2.623063593,9.596095272,6.724456849,13,82.1846,1.816178025,12.02563236,1713.188873,10.47141,1435.625336
Oc1ccc(cc1)c2cc(C=C)c3cc(O)ccc3n2,0,6.017919514,0.487814653,7.378344232,3.207248798,41.033472,2276.262897,9.669035096,3.44719,26,4.549173351,2.503383013,8.761922542,6.228101962,12,83.8818,1.567038238,10.74489999,1615.323604,9.56666,1368.301183
Oc1ccc2nc(cc(C=C)c2c1)c3ccc(O)c(F)c3,0,6.277990782,0.498299457,7.95656897,3.287625345,42.88331097,2336.176113,10.0797187,3.58842,26,4.66849007,2.680822191,9.269670586,6.333750865,12.75,83.5556,1.58332596,11.04551419,1642.146207,9.85237,1383.093983
CCc1cc(nc2ccc(O)cc12)c3ccc(O)cc3,0,6.017919514,0.547150993,7.378344232,3.421913479,41.033472,2254.753559,9.669035096,4.02892,29,4.768499203,2.503383013,8.761922542,6.591838709,12,84.2308,1.701369567,11.16754972,1600.083581,9.56666,1355.996878
CCc1cc(nc2ccc(O)cc12)c3ccc(O)c(F)c3,0,6.277990782,0.557485236,7.95656897,3.502290026,42.88331097,2314.585853,10.0797187,4.17015,29,4.887815922,2.680822191,9.269670586,6.697487612,12.75,83.9046,1.717657288,11.46816393,1626.873768,9.85237,1370.774025
Oc1ccc(cc1)c2cc(C#C)c3cc(O)ccc3n2,0,6.017919514,0.461692445,7.378344232,3.11083983,41.033472,2202.228369,9.669035096,3.32181,24,4.447720106,2.503383013,8.761922542,6.069853672,12,79.7236,1.506700478,10.53779321,1561.149612,9.56666,1319.298663
Oc1ccc2nc(cc(C#C)c2c1)c3ccc(O)c(F)c3,0,6.277990782,0.472078195,7.95656897,3.191216377,42.88331097,2261.943874,10.0797187,3.46304,24,4.567036825,2.680822191,9.269670586,6.175502575,12.75,81.8166,1.5229882,10.83840741,1587.893691,9.85237,1334.054816
Oc1ccc2nc(cc(C#C)c2c1)c3cc(F)c(O)c(F)c3,0,6.687001958,0.480165902,8.462036517,3.260429421,44.72603422,2320.844363,10.4904023,3.60427,24,4.689345077,2.812778821,9.787139334,6.281151478,13.5,81.7746,1.534038623,11.13902162,1614.293172,10.13808,1348.628296
Oc1ccc(cc1)c2cc(C#N)c3cc(O)ccc3n2,0,6.017919514,0.451419046,7.378344232,3.075789134,41.033472,2145.837606,9.669035096,3.29622,23,4.415185938,2.503383013,8.761922542,6.004785335,12.25,78.6666,1.484775197,10.40765654,1520.575045,9.46666,1282.283152
Oc1ccc2nc(cc(C#N)c2c1)c3ccc(O)c(F)c3,0,6.277990782,0.462014507,7.95656897,3.156165682,42.88331097,2205.410861,10.0797187,3.43745,23,4.534502657,2.680822191,9.269670586,6.110434238,13,78.6246,1.501062918,10.70827074,1547.262752,9.75237,1297.013276
CC(=O)c1cc(nc2ccc(O)cc12)c3ccc(O)cc3,0,6.222800109,0.527286153,7.624132079,3.334631881,42.87273162,2357.763542,10.0417139,3.74601,27,4.859568757,2.67284275,9.501466143,6.485302682,12.75,85.4596,1.646689252,11.36869123,1655.189596,9.89999,1393.430778
CC(=O)c1cc(nc2ccc(O)cc12)c3ccc(O)c(F)c3,0,6.482871377,0.536332942,8.202356817,3.415008428,44.72257332,2417.64353,10.4523975,3.88724,27,4.978885476,2.838420031,10.00921419,6.590951585,13.5,85.4176,1.662976973,11.66930543,1681.997841,10.1857,1408.215705
Oc1ccc2nc(cc(c3ccccc3)c2c1)c4ccc(O)c(F)c4,0,7.820672262,0.748482229,9.601380891,4.120507562,51.81053705,3031.657748,12.11419354,4.31393,31,5.788724662,3.713869516,11.16328735,7.797511043,15.25,100.8466,2.109824965,13.14780849,2111.585886,11.85237,1758.75751
COc1cc(nc2ccc(O)cc12)c3ccc(O)cc3,0,6.017919514,0.471979582,7.378344232,3.137295515,41.033472,2130.774434,9.669035096,3.52687,27,4.45808232,2.503383013,8.761922542,6.143550973,12.5,81.4048,1.523212545,10.86869123,1510.31174,9.39999,1277.75798
C[C@@H](COc1ccc(cc1)[C@@H]2Oc3ccc(O)cc3S[C@@H]2c4ccc(O)cc4)N5CCCC5,1,10.17302108,1.698410592,12.4995623,7.741856939,68.45215025,4398.413463,16.06368328,8.62153,57,9.955006795,4.529834478,14.63742566,12.36702336,20.75,133.3108,4.120058945,19.50131991,3104.812351,16.06665,2607.418049
C[C@@H](COc1ccc(cc1)[C@@H]2Oc3ccc(O)cc3S[C@@H]2c4ccc(O)cc4)N5CC[C@@H](C)C5,1,10.41454284,1.719518809,12.8351075,8.056496901,70.33473796,4565.973663,16.45753013,9.02505,60,10.60071425,4.576967106,15.27119286,12.76087021,21.25,137.8578,4.46939145,20.3715634,3213.089401,16.56665,2698.586393
C[C@@H]1CCN(CCOc2ccc(cc2)C(=O)c3c(sc4cc(O)ccc34)c5ccc(O)cc5)C1,1,10.72397241,1.52785898,12.80338469,7.532546232,70.26405013,4714.338825,16.47436689,7.85329,54,9.982139723,4.632126068,15.19409322,12.34218032,21,136.3726,3.943729257,19.84661938,3271.080067,16.56665,2723.127292
C[C@@H](COc1ccc(cc1)C(=O)c2c(sc3cc(O)ccc23)c4ccc(O)cc4)N5CCCC5,1,10.70234633,1.488400354,13.01004784,7.603507572,70.19829985,4760.863213,16.49120364,7.88105,54,9.842324132,4.535173566,15.07811077,12.37590316,21,136.4206,3.815001969,19.84661938,3301.700071,16.56665,2746.061643
C[C@@H]1CCN(CCOc2ccc(Cn3c(c(C)c4cc(O)ccc34)c5ccc(O)cc5)cc2)C1,1,10.74991762,1.224955696,12.74890801,6.889085531,70.30111753,4305.189712,16.47436689,8.02271,60,9.494945161,4.731117323,15.20381393,12.03030606,21.5,139.1928,3.462962086,19.86794659,2990.855683,16.29999,2508.488554
C[C@@H](COc1ccc(Cn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)cc1)N5CCCC5,1,10.72829153,1.184204121,12.95557117,6.960046871,70.23532803,4351.001929,16.49120364,8.05047,60,9.35512957,4.631358697,15.08783148,12.06402889,21.5,139.2408,3.334234798,19.86794659,3021.118108,16.29999,2531.184097
C[C@@H]1CCN(CCOc2ccc(cc2)[C@H]3[C@H](CCc4cc(O)ccc34)c5ccccc5)C1,1,10.23288896,1.589781955,11.88221554,7.239849777,66.66541388,4114.787531,15.66983643,8.58896,60,9.528591707,4.590674255,14.05476266,11.99018132,19.5,131.104,4.034567471,18.91267699,2903.906928,15.56666,2442.445542
C[C@@H](COc1ccc(cc1)[C@H]2[C@H](CCc3cc(O)ccc23)c4ccccc4)N5CCCC5,1,10.21126288,1.549840439,12.0888787,7.310811117,66.59956308,4162.472975,15.68667319,8.61671,60,9.388776116,4.493721753,13.93878021,12.02390416,19.5,131.152,3.905840183,18.91267699,2935.117654,15.56666,2465.78966
Oc1ccc(cc1)c2[nH]c3ccccc3c2c4ccccc4,0,7.298909609,0.753502748,8.391735097,3.924515835,46.0582206,2918.731716,10.82649984,3.85398,30,5.33348321,3.309791672,9.603340462,7.283007875,13.25,96.496,2.098672339,11.95276709,2015.178967,10.73333,1670.08719
Oc1ccc(cc1)c2c([nH]c3ccccc23)c4ccccc4,0,7.298909609,0.761824557,8.391735097,3.924515835,46.05828205,2920.341007,10.82649984,3.85398,30,5.33348321,3.376808641,9.603340462,7.283007875,13.25,96.496,2.098672339,11.95276709,2015.869462,10.73333,1670.537761
Oc1ccc(cc1)c2[nH]c3ccccc3c2c4ccc(O)cc4,0,7.450605895,0.769229933,8.802418699,4.018031478,47.91688971,3022.298113,11.22034669,4.00734,31,5.514331831,3.461435001,10.22520227,7.417298275,14,98.1608,2.132855119,12.32263042,2073.783412,11.06666,1714.936209
c1ccc(cc1)c2[nH]c3ccccc3c2c4ccccc4,0,7.147213323,0.746097372,7.981051494,3.831000192,44.19961529,2816.857057,10.43265299,3.70062,29,5.15263459,3.225165313,8.981478649,7.148717474,12.5,92.412,2.064489559,11.58290377,1957.298226,10.4,1625.710424
Oc1ccc(cc1)c2[nH]c(nc2c3ccccc3)C(F)(F)F,0,6.170387073,0.458995451,7.809395975,3.175527638,44.66696708,2187.110259,10.44850831,3.93954,27,4.719675492,2.602313693,10.28010458,6.46981791,14,79.8968,1.491076496,11.22447303,1542.205581,9.99046,1296.787431
Oc1ccc(cc1)c2noc(c2c3ccccc3)C(F)(F)F,0,6.526833145,0.422024901,7.742553381,3.15275332,44.66920432,2121.43919,10.46534506,3.94655,26,4.645963626,2.523325778,10.20911563,6.382909444,13.75,78.5018,1.469279758,11.13272132,1493.487452,9.92379,1252.512447
Oc1ccc(cc1)n2c(nc3ccccc23)c4ccccc4Cl,1,7.671107219,0.730537391,8.864174832,4.113047834,47.91395894,3136.348836,11.23718344,3.9762,29,5.662978912,3.524623311,10.13084591,7.634655239,14.75,99.008,2.069481448,12.90373744,2152.842401,11.34762,1781.015997
Cc1nocc1c2nc3ccccc3n2c4ccc(O)cc4,1,7.500283214,0.624317402,8.614174832,3.659582199,45.82263616,2756.190411,10.73718344,3.75901,29,5.089565317,3.423872537,9.77729252,6.920916639,14.75,87.965,1.737658,11.8932551,1871.496077,10.36666,1538.644529
Cn1cccc1c2nc3ccccc3n2c4ccc(O)cc4,0,7.500283214,0.676797587,8.614174832,3.841554023,45.82263616,2902.271435,10.73718344,3.71296,31,5.280266006,3.423872537,9.77729252,7.124719345,14.75,94.01,1.823640749,12.13970734,1972.159254,10.53333,1623.797836
Oc1ccc(cc1)n2c(nc3ccccc23)c4ccccc4,0,7.298909609,0.662086207,8.391735097,3.700687299,46.05828205,2800.094329,10.82649984,3.73407,29,5.141957911,3.376808641,9.603340462,7.151041863,14,93.998,1.913922627,11.84719429,1937.339351,10.63333,1608.24976
C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34C=C)C1CC[C@@H]2O,1,8.238812382,2.861320163,9.758877726,7.994021109,45.55549962,4110.568003,10.50982102,8.94535,53,8.620661084,3.964632168,10.14027179,9.203086615,13,87.6996,5.297646729,13.79984011,2586.334593,10.66666,2060.510974
C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34C=C)C1CC[C@@]2(O)C#C,1,8.918386485,3.017012261,10.84063738,8.43439162,49.34942852,4626.96029,11.39976089,9.20211,54,8.982448128,4.336785506,11.02641096,9.613799623,14,94.8306,5.481089619,14.79984011,2867.647688,11.66666,2273.497209
C[C@]1(O)CCC2C3CC=C4C[C@@H](O)CC[C@]4(C=C)C3CC[C@]12C,1,8.470959226,3.066560254,10.30080609,8.606168173,47.33694941,4493.088018,10.83910072,9.29849,56,9.251690655,4.153106308,10.99608088,9.575124488,13.5,92.3166,5.553258403,14.72248984,2781.129611,11.16666,2207.115829
C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34CO)C1CC[C@@H]2O,1,8.238812382,2.853151998,9.758877726,8.034136089,45.55549962,3951.892113,10.50982102,9.14454,54,8.690423283,3.964632168,10.14027179,9.175944346,13.25,84.8584,5.310416445,13.66970343,2484.975069,10.49999,1975.624909
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CC[C@@H]2O,1,7.735217596,2.778542034,9.402028011,8.027866265,43.51499299,3820.759525,9.949160848,8.90668,53,8.793637084,3.672263177,10.05937377,9.00616319,12.5,83.4466,5.262534892,13.51538306,2401.0725,10.16666,1914.984644
C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34CC#C)C1CC[C@@H]2O,1,8.491143236,2.994889658,9.816081265,8.169501148,47.57575294,4182.565234,11.00982102,9.23149,54,8.91321024,4.246684555,10.5367184,9.501945105,13.5,90.5776,5.529066581,14.29984011,2637.172328,11.16666,2102.135542
C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34C#C)C1CC[C@@H]2O,1,8.238812382,2.775896587,9.758877726,7.814477917,45.55549962,3986.997914,10.50982102,8.79338,51,8.491860389,3.964632168,10.14027179,9.044838324,13,85.9606,5.166735379,13.59273332,2507.700485,10.66666,1994.875185
CCC[C@]12CC[C@H](O)CC1=CCC3C4CC[C@H](O)[C@@]4(C)CCC23,1,8.491143236,3.248138534,9.816081265,8.448102918,47.57575294,4236.909454,11.00982102,9.96734,59,9.2823094,4.246684555,10.5367184,10.06682336,13.5,92.6806,5.911273063,14.92959662,2676.867011,11.16666,2139.26618
CC[C@]12CC[C@H](O)CC1=CCC3C4CC[C@H](O)[C@@]4(C)CCC23,1,8.238812382,3.055490433,9.758877726,8.382889496,45.55549962,4073.976382,10.50982102,9.46734,56,8.88586279,3.964632168,10.14027179,9.566823361,13,88.0636,5.586719226,14.22248984,2562.721343,10.66666,2042.717173
C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34CC=C)C1CC[C@@H]2O,1,8.491143236,3.073908852,9.816081265,8.260576993,47.57575294,4262.275499,11.00982102,9.40246,56,9.025108679,4.246684555,10.5367184,9.676213161,13.5,92.3166,5.647368069,14.50694689,2692.739445,11.16666,2152.045777
CC\C=C/[C@]12CC[C@H](O)CC1=CCC3C4CC[C@H](O)[C@@]4(C)CCC23,1,8.531592246,3.130506484,10.09641135,8.280733237,49.5858796,4391.888107,11.50982102,9.96734,59,9.227154156,4.399597527,10.89027179,10.24352673,14,96.9336,5.67700062,15.37719038,2792.831108,11.66666,2240.255119
C\C=C\[C@]12CC[C@H](O)CC1=CCC3C4CC[C@H](O)[C@@]4(C)CCC23,1,8.491143236,3.022445039,9.816081265,8.093846514,47.57575294,4276.077373,11.00982102,9.40668,56,8.916536938,4.246684555,10.5367184,9.705521927,13.5,92.3166,5.558659543,14.67008359,2702.429598,11.16666,2159.421038
C\C=C/[C@]12CC[C@H](O)CC1=CCC3C4CC[C@H](O)[C@@]4(C)CCC23,1,8.491143236,3.022445039,9.816081265,8.093846514,47.57575294,4276.077373,11.00982102,9.40668,56,8.916536938,4.246684555,10.5367184,9.705521927,13.5,92.3166,5.558659543,14.67008359,2702.429598,11.16666,2159.421038
CO\C=C/[C@]12CC[C@H](O)CC1=CCC3C4CC[C@H](O)[C@@]4(C)CCC23,1,8.531592246,3.000344723,10.09641135,8.131303992,49.5858796,4300.54303,11.50982102,9.40689,57,8.954988629,4.399597527,10.89027179,9.772122208,14.5,93.6516,5.494285153,15.07833188,2722.914656,11.49999,2175.44519
C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34\C=C\Br)C1CC[C@@H]2O,1,8.491143236,3.215145267,9.816081265,8.254506682,47.57575294,4453.386938,11.00982102,9.56058,53,9.237857276,4.246684555,10.5367184,10.26206508,13.5,95.5696,5.861312799,15.63404461,2831.012263,11.99999,2276.323908
C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34\C=C\Cl)C1CC[C@@H]2O,1,8.491143236,3.049210948,9.816081265,8.116162083,47.57575294,4338.2783,11.00982102,9.23711,53,8.961168078,4.246684555,10.5367184,9.782825328,13.75,92.4956,5.60069784,14.80397701,2746.530054,11.38095,2197.32893
